39.91891990062515, 0.6788079470198677
50.05075223132972, 0.7324503311258279
59.97856496789139, 0.8178807947019869
64.77313122091705, 0.8258278145695366
69.95096548922383, 0.8695364238410598
74.86231645365851, 0.8059602649006624
79.75688300572139, 0.8317880794701988
89.71162491843556, 0.851655629139073
97.76351712475721, 0.8576158940397353
109.96573146388018, 0.5317880794701989
130.00166645736314, 0.45033112582781476
149.57280983041403, 0.4860927152317882
199.79719692884856, 0.5635761589403975
249.37710648876907, 0.6529801324503313
309.8554473373301, 0.7225165562913909
399.1891990062509, 0.8357615894039737
500.50752231329665, 0.9052980132450333
547.9025729451029, 0.9211920529801326
568.0943005681785, 0.9271523178807949
599.7856496789133, 0.9291390728476823
647.7313122091703, 0.960927152317881
748.6231645365851, 0.9807947019867551
901.183765633706, 0.9986754966887419
1198.354915639953, 0.9907284768211922
1397.6006827213541, 0.8894039735099339
1593.5201660325251, 0.7741721854304637
1697.7059683717916, 0.6907284768211922
1800.5399029139885, 0.6569536423841061
1825.142004033248, 0.7463576158940399
1833.4171803334832, 0.8735099337748347
1833.4171803334832, 0.9172185430463577
1900.9836823956464, 0.947019867549669
1850.0802617566994, 0.9748344370860929
